CategoryID,DataOrder,Name,Website,Address,DetailsLink,ProgramsLink,ImageURL,LogoURL
80,osm,OSMANIYE KORKUT ATA UNIVERSITY,www.oku.edu.tr,"Fakıuşağı Mahallesi, Karacaoğlan Yerleşkesi, Fakıuşağı Mah., 80000 Merkez/Osmaniye Merkez/Osmaniye",/UniversityTurkey/Detail?uId=122735,/StudySearch/ProgramList?uId=WNrovTzss0g=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//755329f634442.jpg,../../Content/img/logo/122735.png
56,sıı,SIIRT UNIVERSITY,http://www.siirt.edu.tr/,-,/UniversityTurkey/Detail?uId=124703,/StudySearch/ProgramList?uId=fsfSTRfRwnk=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//ff10376575148.JPG,../../Content/img/logo/124703.png
13,bıt,BITLIS EREN UNIVERSITY,http://www.bitliseren.edu.tr/,Rahva Yerleşkesi Beş Minare Mah. Ahmet Eren Bulvarı 13000 Merkez/Bitlis,/UniversityTurkey/Detail?uId=105248,/StudySearch/ProgramList?uId=MnPw9Rd+crU=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//e58f12a685524.jpg,../../Content/img/logo/105248.png
12,bın,BINGOL UNIVERSITY,www.bingol.edu.tr,Selahaddin-i Eyyubi Mah. Üniversite Cad. No: 1 Postal Code: 12000 Bingöl/TURKEY,/UniversityTurkey/Detail?uId=105196,/StudySearch/ProgramList?uId=sW7QUzmW9Qg=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//33d11f9f62681.JPG,../../Content/img/logo/105196.png
11,bıl,BILECIK SEYH EDEBALI UNIVERSITY,http://bilecik.edu.tr,-,/UniversityTurkey/Detail?uId=105024,/StudySearch/ProgramList?uId=Xa0nTlg/oQ0=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//34cb0d5f28892.jpg,../../Content/img/logo/105024.png
18,can,CANKIRI KARATEKIN UNIVERSITY,https://karatekin.edu.tr,Uluyazı Campus Rektörlük Binası MERKEZ / ÇANKIRI,/UniversityTurkey/Detail?uId=107056,/StudySearch/ProgramList?uId=2npfnLT9ptQ=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//4870ebdf93056.jpg,../../Content/img/logo/107056.png
50,nev,NEVSEHIR HACI BEKTAS VELI UNIVERSITY,https://www.nevsehir.edu.tr,2000 Evler Mah. Zübeyde Hanım Cad. 50300 / Nevşehir,/UniversityTurkey/Detail?uId=246224,/StudySearch/ProgramList?uId=olz8VmgTd4U=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//4eeeb91999367.JPG,../../Content/img/logo/246224.png
4,agr,AGRI IBRAHIM CECEN UNIVERSITY,https://www.agri.edu.tr,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ REKTÖRLÜĞÜ Erzurum Yolu 4. km. Merkez / AĞRI,/UniversityTurkey/Detail?uId=101313,/StudySearch/ProgramList?uId=LUzTOeKVDLE=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//e946f24331286.jpg,../../Content/img/logo/101313.png
29,gum,GUMUSHANE UNIVERSITY,http://www.gumushane.edu.tr/,"Gümüşhane University, Gümüşhanevî Campus, Bağlarbaşı Mahallesi 29100 / Gümüşhane",/UniversityTurkey/Detail?uId=113023,/StudySearch/ProgramList?uId=OVJFrBS95+M=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//41932ae582957.jpg,../../Content/img/logo/113023.png
76,ıgd,IGDIR UNIVERSITY,https://www.igdir.edu.tr,"Address: Şehit Bülent Yurtseven & Karaağaç Campus, 76000 Iğdır / Turkey",/UniversityTurkey/Detail?uId=114315,/StudySearch/ProgramList?uId=ji+zEQxAp9c=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//8ac63ccd50154.JPG,../../Content/img/logo/114315.png
77,yal,YALOVA UNIVERSITY,http://www.yalova.edu.tr/,"Yalova University Central Campus, Çınarcık Yolu Üzeri 77200 Yalova",/UniversityTurkey/Detail?uId=126742,/StudySearch/ProgramList?uId=fuFresbEGDA=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//64b3bb0c45729.jpg,../../Content/img/logo/126742.png
62,mun,MUNZUR UNIVERSITY,https://www.munzur.edu.tr,Munzur University Aktuluk Campus Merkez/TUNCELİ PK:62000,/UniversityTurkey/Detail?uId=307919,/StudySearch/ProgramList?uId=u0wBaVlRowE=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//8f00c08715707.JPG,../../Content/img/logo/307919.png
75,ard,ARDAHAN UNIVERSITY,https://www.ardahan.edu.tr/,-,/UniversityTurkey/Detail?uId=103400,/StudySearch/ProgramList?uId=c4YiIMmmgzQ=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//533efb6b88537.jpg,../../Content/img/logo/103400.png
69,bay,BAYBURT UNIVERSITY,www.bayburt.edu.tr,-,/UniversityTurkey/Detail?uId=104922,/StudySearch/ProgramList?uId=HZ9Unhh6G8E=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//8e76222562296.jpeg,../../Content/img/logo/104922.png
73,sır,SIRNAK UNIVERSITY,https://www.sirnak.edu.tr,Yeni Mahalle Cizre Caddesi Mehmet Emin Acar Campus 73000 Şırnak - TURKEY,/UniversityTurkey/Detail?uId=125536,/StudySearch/ProgramList?uId=Uf7l9oJuMFE=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//6d697e2c59587.jpg,../../Content/img/logo/125536.png
74,bar,BARTIN UNIVERSITY,https://w3.bartin.edu.tr/,-,/UniversityTurkey/Detail?uId=104578,/StudySearch/ProgramList?uId=93DzHnz8lbA=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//1b2f388027776.jpg,../../Content/img/logo/104578.png
30,hak,HAKKARI UNIVERSITY,https://www.hakkari.edu.tr/,Kıran Mah. Zeynel Bey Yerleşkesi 30000 Merkez/Hakkari,/UniversityTurkey/Detail?uId=113681,/StudySearch/ProgramList?uId=vXdkOQYTPS4=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//4db18d8414323.jpg,../../Content/img/logo/113681.png
16,bur,BURSA TECHNICAL UNIVERSITY,www.btu.edu.tr,Bursa Teknik University Mimar Sinan Yerleşkesi Mimar Sinan Mahallesi Mimar Sinan Bulvarı Eflak Caddesi No: 177 16310 Yıldırım / BURSA,/UniversityTurkey/Detail?uId=173494,/StudySearch/ProgramList?uId=CPfXyZ5dRYM=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//56cc93e692503.jpg,../../Content/img/logo/173494.png
25,erz,ERZURUM TECHNICAL UNIVERSITY,https://www.erzurum.edu.tr/,Ömer Nasuhi Bilmen Mah. Havaalanı Yolu Cad. No:53 Yakutiye/ERZURUM,/UniversityTurkey/Detail?uId=173495,/StudySearch/ProgramList?uId=KL266NdDJKU=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//0da3ed5b97675.jpg,../../Content/img/logo/173495.png
34,ıst,ISTANBUL MEDENIYET UNIVERSITY,https://www.medeniyet.edu.tr/en,"İstanbul Medeniyet University Dumlupınar Mahallesi, D-100 Karayolu No:98, 34000 Kadıköy/İstanbul",/UniversityTurkey/Detail?uId=173496,/StudySearch/ProgramList?uId=IYX+RVnM37I=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//8a3f262588417.jpg,../../Content/img/logo/173496.png
35,ızm,IZMIR KATIP CELEBI UNIVERSITY,http://www.ikc.edu.tr/,-,/UniversityTurkey/Detail?uId=173498,/StudySearch/ProgramList?uId=YijISekQDXg=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//8a11781993058.jpg,../../Content/img/logo/173498.png
38,abd,ABDULLAH GUL UNIVERSITY,http://www.agu.edu.tr/,"Abdullah Gül University, Sümer Campus, Erkilet Boulevard, 38080, Kocasinan, Kayseri, Turkey",/UniversityTurkey/Detail?uId=173499,/StudySearch/ProgramList?uId=LEvXCVdP2+0=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//44517e3e18201.jpg,../../Content/img/logo/173499.png
6,ank,ANKARA YILDIRIM BEYAZIT UNIVERSITY,https://aybu.edu.tr/,-,/UniversityTurkey/Detail?uId=311737,/StudySearch/ProgramList?uId=7aZQQIs4vKE=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//5a4ebf8128203.JPG,../../Content/img/logo/311737.png
34,tur,TURKISH - GERMAN UNIVERSITY,http://www.tau.edu.tr,-,/UniversityTurkey/Detail?uId=201784,/StudySearch/ProgramList?uId=g0Bpx8R8wz8=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//c634bcf085112.png,../../Content/img/logo/201784.png
1,ada,ADANA ALPARSLAN TURKES SCIENCE AND TECHNOLOGY UNIVERSITY,https://www.atu.edu.tr,-,/UniversityTurkey/Detail?uId=385368,/StudySearch/ProgramList?uId=FLqT035zty8=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//1481248e76471.jpg,../../Content/img/logo/385368.png
42,nec,NECMETTIN ERBAKAN UNIVERSITY,https://www.konya.edu.tr/,-,/UniversityTurkey/Detail?uId=173500,/StudySearch/ProgramList?uId=V6dGGYJbAEM=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//3aa13fef80662.JPG,../../Content/img/logo/173500.png
6,soc,SOCIAL SCIENCES UNIVERSITY OF ANKARA,https://www.asbu.edu.tr,"Hükümet Meydanı No:2 06050 Ulus, Altındağ/ANKARA",/UniversityTurkey/Detail?uId=232846,/StudySearch/ProgramList?uId=fOEKCtMev4Q=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//f2729e4657462.jpg,../../Content/img/logo/232846.png
34,unı,UNIVERSITY OF HEALTH SCIENCES,https://www.sbu.edu.tr/,-,/UniversityTurkey/Detail?uId=270121,/StudySearch/ProgramList?uId=fQ5D8tSDmSw=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//41919bfd61722.jpg,../../Content/img/logo/270121.png
10,ban,BANDIRMA ONYEDI EYLUL UNIVERSITY,https://www.bandirma.edu.tr/,Bandırma Onyedi Eylül Üniversitesi Merkez Yerleşkesi 10200 Bandırma - BALIKESİR / TÜRKİYE,/UniversityTurkey/Detail?uId=274881,/StudySearch/ProgramList?uId=AH4Vz0DIqKU=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//41d039df14652.JPG,../../Content/img/logo/274881.png
7,ala,ALANYA ALAADDIN KEYKUBAT UNIVERSITY,www.alanya.edu.tr,"Latitude:36.528859
Longitude:32.084156
Turkish Address:Kestel Neighbourhood University Street No:80 Alanya Antalya/TURKEY",/UniversityTurkey/Detail?uId=274883,/StudySearch/ProgramList?uId=II/8vPrCa9U=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//172751eb90956.JPG,../../Content/img/logo/274883.png
31,ısk,ISKENDERUN TECHNICAL UNIVERSITY,http://iste.edu.tr,"Iskenderun Technical University, Central Campus, Iskenderun/Hatay",/UniversityTurkey/Detail?uId=274882,/StudySearch/ProgramList?uId=cS3EerC7Fu0=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//2d0ad1d549048.jpeg,../../Content/img/logo/274882.png
35,ızm,IZMIR DEMOCRACY UNIVERSITY,http://www.idu.edu.tr,"Üçkuyular Mahallesi, Gürsel Aksel Bulvarı, No:14 35140 Karabağlar/İZMİR",/UniversityTurkey/Detail?uId=302685,/StudySearch/ProgramList?uId=7ct7JRZvNrY=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//527df76e33169.JPG,../../Content/img/logo/302685.png
35,ızm,IZMIR BAKIRCAY UNIVERSITY,http://bakircay.edu.tr/tr/,-,/UniversityTurkey/Detail?uId=302686,/StudySearch/ProgramList?uId=XVdNZ6ykd30=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//f945c59698504.jpg,../../Content/img/logo/302686.png
6,ank,ANKARA MUSIC AND FINE ARTS UNIVERSITY,http://www.mgu.edu.tr,"Turan Güneş Bulvarı, Yukarı Dikmen Mahallesi, 648. Cadde, No:4 06550 Oran-Çankaya/ANKARA",/UniversityTurkey/Detail?uId=324993,/StudySearch/ProgramList?uId=GDpWKMRq1zg=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//f935efce21261.JPG,../../Content/img/logo/324993.png
58,siv,SİVAS UNIVERSITY OF SCIENCE AND TECHNOLOGY,https://www.sivas.edu.tr,-,/UniversityTurkey/Detail?uId=339990,/StudySearch/ProgramList?uId=mTFKsSiLSLc=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//e5f2107962079.jpg,../../Content/img/logo/339990.png
33,tar,TARSUS UNIVERSITY,http://www.tarsus.edu.tr/,Kartaltepe Mah. Takbaş Köyü Mevkii 33400 Tarsus / MERSİN,/UniversityTurkey/Detail?uId=339991,/StudySearch/ProgramList?uId=2q759g42ljI=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//eb1753f467366.JPG,../../Content/img/logo/339991.png
61,tra,TRABZON UNIVERSITY,http://trabzon.edu.tr/,"Rector's Office of Trabzon University, Söğütlü Street, Avenue of Adnan Kahveci, 61335 – Akçaabat-Trabzon / TURKEY",/UniversityTurkey/Detail?uId=339992,/StudySearch/ProgramList?uId=n9GuFs17H/E=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//8e33e3c029887.JPG,../../Content/img/logo/339992.png
38,kay,KAYSERI UNIVERSITY,http://www.kayseri.edu.tr,-,/UniversityTurkey/Detail?uId=339993,/StudySearch/ProgramList?uId=6/UyopPq1T8=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//16b7aa7884202.JPG,../../Content/img/logo/339993.png
27,gaz,GAZIANTEP ISLAM SCIENCE AND TECHNOLOGY UNIVERSITY,http://www.gibtu.edu.tr/,-,/UniversityTurkey/Detail?uId=384577,/StudySearch/ProgramList?uId=LZBFCeMdtyI=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//de39c93572825.JPG,../../Content/img/logo/384577.png
55,sam,SAMSUN UNIVERSITY,http://samsun.edu.tr/,-,/UniversityTurkey/Detail?uId=339989,/StudySearch/ProgramList?uId=mM5ifhGrvvc=,/Content/img/no-image.png,../../Content/img/logo/339989.png
54,sak,SAKARYA UNIVERSITY OF APPLIED SCIENCES,http://www.subu.edu.tr,Sakarya University of Applied Sciences Serdivan/SAKARYA,/UniversityTurkey/Detail?uId=339988,/StudySearch/ProgramList?uId=6CgDj6PUcZo=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//5052bf0216442.jpg,../../Content/img/logo/339988.png
6,ank,ANKARA HACI BAYRAM VELI UNIVERSITY,http://web.hacibayram.edu.tr/,Ankara Hacı Bayram Veli University Devlet Mahallesi 85.Cadde No:8 06570 Çankaya/ANKARA,/UniversityTurkey/Detail?uId=339985,/StudySearch/ProgramList?uId=lWyZTbPm9pY=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//f3e3099590630.png,../../Content/img/logo/339985.png
44,mal,MALATYA TURGUT OZAL UNIVERSITY,http://www.ozal.edu.tr,Address : Alacakapı Mahallesi Kırkgöz Caddesi No:70 P.K. 44210 Battalgazi / MALATYA,/UniversityTurkey/Detail?uId=339983,/StudySearch/ProgramList?uId=NtP67vPR92g=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//37b80d2784756.jpg,../../Content/img/logo/339983.png
43,kut,KUTAHYA HEALTH SCIENCES UNIVERSITY,https://www.ksbu.edu.tr,-,/UniversityTurkey/Detail?uId=339982,/StudySearch/ProgramList?uId=L5YzjUeGHng=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//1b65cb5b59134.jpg,../../Content/img/logo/339982.png
42,kon,KONYA TECHNICAL UNIVERSITY,www.ktun.edu.tr,-,/UniversityTurkey/Detail?uId=339979,/StudySearch/ProgramList?uId=57DL/B5eoLc=,https://studyinturkeyvs.yok.gov.tr//PhotoAlbum//4344740828053.jpg,../../Content/img/logo/339979.png
